VarName,Value
"Above[a13,a11]",0.0
"Above[a13,a12]",0.0
"Above[a13,a13]",0.0
"Above[a13,a14]",0.0
"Above[a13,a15]",0.0
"Above[a13,a16]",0.0
"Above[a13,a17]",0.0
"Above[a13,a18]",0.0
"Above[a13,a19]",0.0
"Above[a13,a20]",0.0
"Above[a13,a21]",0.0
"Above[a13,a22]",0.0
"Above[a13,a23]",0.0
"Above[a13,a24]",0.0
"Above[a13,a25]",-0.0
"Above[a13,a26]",0.0
"Above[a13,a27]",0.0
"Above[a13,a28]",0.0
"Above[a13,a29]",0.0
"Above[a13,a30]",0.0
"Above[a13,a31]",0.0
"Above[a13,a32]",0.0
"Above[a13,a33]",0.0
"Above[a13,a34]",0.0
"Above[a13,a35]",0.0
"Above[a14,a01]",0.0
"Above[a14,a02]",0.0
"Above[a14,a03]",0.0
"Above[a14,a04]",0.0
"Above[a14,a05]",0.0
"Above[a14,a06]",0.0
"Above[a14,a07]",0.0
"Above[a14,a08]",0.0
"Above[a14,a09]",0.0
"Above[a14,a10]",0.0
"Above[a14,a11]",0.0
"Above[a14,a12]",0.0
"Above[a14,a13]",0.0
"Above[a14,a14]",0.0
"Above[a14,a15]",0.0
"Above[a14,a16]",0.0
"Above[a14,a17]",0.0
"Above[a14,a18]",0.0
"Above[a14,a19]",0.0
"Above[a14,a20]",0.0
"Above[a14,a21]",0.0
"Above[a14,a22]",0.0
"Above[a14,a23]",0.0
"Above[a14,a24]",0.0
"Above[a14,a25]",0.0
"Above[a14,a26]",0.0
"Above[a14,a27]",0.0
"Above[a14,a28]",0.0
"Above[a14,a29]",0.0
"Above[a14,a30]",0.0
"Above[a14,a31]",0.0
"Above[a14,a32]",0.0
"Above[a14,a33]",0.0
"Above[a14,a34]",0.0
"Above[a14,a35]",0.0
"Above[a15,a01]",0.0
"Above[a15,a02]",0.0
"Above[a15,a03]",0.0
"Above[a15,a04]",0.0
"Above[a15,a05]",0.0
"Above[a15,a06]",0.0
"Above[a15,a07]",0.0
"Above[a15,a08]",0.0
"Above[a15,a09]",0.0
"Above[a15,a10]",0.0
"Above[a15,a11]",0.0
"Above[a15,a12]",0.0
"Above[a15,a13]",0.0
"Above[a15,a14]",0.0
"Above[a15,a15]",0.0
"Above[a15,a16]",0.0
"Above[a15,a17]",-0.0
"Above[a15,a18]",0.0
"Above[a15,a19]",0.0
"Above[a15,a20]",0.0
"Above[a15,a21]",0.0
"Above[a15,a22]",0.0
"Above[a15,a23]",0.0
"Above[a15,a24]",0.0
"Above[a15,a25]",0.0
"Above[a15,a26]",0.0
"Above[a15,a27]",0.0
"Above[a15,a28]",0.0
"Above[a15,a29]",0.0
"Above[a15,a30]",0.0
"Above[a15,a31]",0.0
"Above[a15,a32]",0.0
"Above[a15,a33]",0.0
"Above[a15,a34]",0.0
"Above[a15,a35]",0.0
"Above[a16,a01]",0.0
"Above[a16,a02]",0.0
"Above[a16,a03]",0.0
"Above[a16,a04]",0.0
"Above[a16,a05]",0.0
"Above[a16,a06]",0.0
"Above[a16,a07]",0.0
"Above[a16,a08]",0.0
"Above[a16,a09]",0.0
"Above[a16,a10]",0.0
"Above[a16,a11]",0.0
"Above[a16,a12]",0.0
"Above[a16,a13]",0.0
"Above[a16,a14]",0.0
"Above[a16,a15]",0.0
"Above[a16,a16]",0.0
"Above[a16,a17]",0.0
"Above[a16,a18]",0.0
"Above[a16,a19]",0.0
"Above[a16,a20]",0.0
"Above[a16,a21]",0.0
"Above[a16,a22]",0.0
"Above[a16,a23]",0.0
"Above[a16,a24]",0.0
"Above[a16,a25]",0.0
"Above[a16,a26]",0.0
"Above[a16,a27]",0.0
"Above[a16,a28]",0.0
"Above[a16,a29]",0.0
"Above[a16,a30]",0.0
"Above[a16,a31]",0.0
"Above[a16,a32]",0.0
"Above[a16,a33]",0.0
"Above[a16,a34]",0.0
"Above[a16,a35]",0.0
"Above[a17,a01]",0.0
"Above[a17,a02]",0.0
"Above[a17,a03]",0.0
"Above[a17,a04]",0.0
"Above[a17,a05]",0.0
"Above[a17,a06]",0.0
"Above[a17,a07]",0.0
"Above[a17,a08]",0.0
"Above[a17,a09]",0.0
"Above[a17,a10]",0.0
"Above[a17,a11]",0.0
"Above[a17,a12]",0.0
"Above[a17,a13]",0.0
"Above[a17,a14]",0.0
"Above[a17,a15]",0.0
"Above[a17,a16]",0.0
"Above[a17,a17]",0.0
"Above[a17,a18]",0.0
"Above[a17,a19]",0.0
"Above[a17,a20]",0.0
"Above[a17,a21]",0.0
"Above[a17,a22]",0.0
"Above[a17,a23]",0.0
"Above[a17,a24]",0.0
"Above[a17,a25]",0.0
"Above[a17,a26]",0.0
"Above[a17,a27]",0.0
"Above[a17,a28]",0.0
"Above[a17,a29]",0.0
"Above[a17,a30]",0.0
"Above[a17,a31]",0.0
"Above[a17,a32]",0.0
"Above[a17,a33]",0.0
"Above[a17,a34]",0.0
"Above[a17,a35]",0.0
"Above[a18,a01]",0.0
"Above[a18,a02]",0.0
"Above[a18,a03]",0.0
"Above[a18,a04]",0.0
"Above[a18,a05]",0.0
"Above[a18,a06]",0.0
"Above[a18,a07]",0.0
"Above[a18,a08]",0.0
"Above[a18,a09]",0.0
"Above[a18,a10]",0.0
"Above[a18,a11]",0.0
"Above[a18,a12]",0.0
"Above[a18,a13]",0.0
"Above[a18,a14]",0.0
"Above[a18,a15]",0.0
"Above[a18,a16]",0.0
"Above[a18,a17]",0.0
"Above[a18,a18]",0.0
"Above[a18,a19]",0.0
"Above[a18,a20]",0.0
"Above[a18,a21]",0.0
"Above[a18,a22]",0.0
"Above[a18,a23]",1.0
"Above[a18,a24]",0.0
"Above[a18,a25]",0.0
"Above[a18,a26]",0.0
"Above[a18,a27]",0.0
"Above[a18,a28]",0.0
"Above[a18,a29]",0.0
"Above[a18,a30]",0.0
"Above[a18,a31]",0.0
"Above[a18,a32]",0.0
"Above[a18,a33]",0.0
"Above[a18,a34]",0.0
"Above[a18,a35]",0.0
"Above[a19,a01]",0.0
"Above[a19,a02]",0.0
"Above[a19,a03]",0.0
"Above[a19,a04]",0.0
"Above[a19,a05]",0.0
"Above[a19,a06]",0.0
"Above[a19,a07]",0.0
"Above[a19,a08]",0.0
"Above[a19,a09]",0.0
"Above[a19,a10]",0.0
"Above[a19,a11]",0.0
"Above[a19,a12]",0.0
"Above[a19,a13]",0.0
"Above[a19,a14]",0.0
"Above[a19,a15]",0.0
"Above[a19,a16]",0.0
"Above[a19,a17]",0.0
"Above[a19,a18]",0.0
"Above[a19,a19]",0.0
"Above[a19,a20]",0.0
"Above[a19,a21]",0.0
"Above[a19,a22]",0.0
"Above[a19,a23]",0.0
"Above[a19,a24]",0.0
"Above[a19,a25]",0.0
"Above[a19,a26]",0.0
"Above[a19,a27]",0.0
"Above[a19,a28]",0.0
"Above[a19,a29]",0.0
"Above[a19,a30]",0.0
"Above[a19,a31]",0.0
"Above[a19,a32]",0.0
"Above[a19,a33]",0.0
"Above[a19,a34]",0.0
"Above[a19,a35]",0.0
"Above[a20,a01]",0.0
"Above[a20,a02]",0.0
"Above[a20,a03]",0.0
"Above[a20,a04]",0.0
"Above[a20,a05]",0.0
"Above[a20,a06]",0.0
"Above[a20,a07]",0.0
"Above[a20,a08]",0.0
"Above[a20,a09]",0.0
"Above[a20,a10]",0.0
"Above[a20,a11]",0.0
"Above[a20,a12]",0.0
"Above[a20,a13]",0.0
"Above[a20,a14]",0.0
"Above[a20,a15]",1.0
"Above[a20,a16]",0.0
"Above[a20,a17]",-0.0
"Above[a20,a18]",0.0
"Above[a20,a19]",0.0
"Above[a20,a20]",0.0
"Above[a20,a21]",0.0
"Above[a20,a22]",0.0
"Above[a20,a23]",0.0
"Above[a20,a24]",0.0
"Above[a20,a25]",0.0
"Above[a20,a26]",0.0
"Above[a20,a27]",0.0
"Above[a20,a28]",0.0
"Above[a20,a29]",0.0
"Above[a20,a30]",0.0
"Above[a20,a31]",0.0
"Above[a20,a32]",0.0
"Above[a20,a33]",0.0
"Above[a20,a34]",0.0
"Above[a20,a35]",0.0
"Above[a21,a01]",0.0
"Above[a21,a02]",0.0
"Above[a21,a03]",0.0
"Above[a21,a04]",0.0
"Above[a21,a05]",0.0
"Above[a21,a06]",0.0
"Above[a21,a07]",0.0
"Above[a21,a08]",0.0
"Above[a21,a09]",0.0
"Above[a21,a10]",0.0
"Above[a21,a11]",0.0
"Above[a21,a12]",0.0
"Above[a21,a13]",0.0
"Above[a21,a14]",0.0
"Above[a21,a15]",1.0
"Above[a21,a16]",0.0
"Above[a21,a17]",0.0
"Above[a21,a18]",0.0
"Above[a21,a19]",0.0
"Above[a21,a20]",0.0
"Above[a21,a21]",0.0
"Above[a21,a22]",-0.0
"Above[a21,a23]",0.0
"Above[a21,a24]",0.0
"Above[a21,a25]",0.0
"Above[a21,a26]",0.0
"Above[a21,a27]",0.0
"Above[a21,a28]",1.0
"Above[a21,a29]",0.0
"Above[a21,a30]",0.0
"Above[a21,a31]",0.0
"Above[a21,a32]",0.0
"Above[a21,a33]",0.0
"Above[a21,a34]",0.0
"Above[a21,a35]",0.0
"Above[a22,a01]",0.0
"Above[a22,a02]",0.0
"Above[a22,a03]",0.0
"Above[a22,a04]",0.0
"Above[a22,a05]",0.0
"Above[a22,a06]",0.0
"Above[a22,a07]",0.0
"Above[a22,a08]",0.0
"Above[a22,a09]",0.0
"Above[a22,a10]",0.0
"Above[a22,a11]",0.0
"Above[a22,a12]",0.0
"Above[a22,a13]",0.0
"Above[a22,a14]",0.0
"Above[a22,a15]",0.0
"Above[a22,a16]",0.0
"Above[a22,a17]",0.0
"Above[a22,a18]",0.0
"Above[a22,a19]",0.0
"Above[a22,a20]",0.0
"Above[a22,a21]",0.0
"Above[a22,a22]",0.0
"Above[a22,a23]",0.0
"Above[a22,a24]",0.0
"Above[a22,a25]",0.0
"Above[a22,a26]",0.0
"Above[a22,a27]",0.0
"Above[a22,a28]",0.0
"Above[a22,a29]",0.0
"Above[a22,a30]",0.0
"Above[a22,a31]",0.0
"Above[a22,a32]",0.0
"Above[a22,a33]",0.0
"Above[a22,a34]",0.0
"Above[a22,a35]",0.0
"Above[a23,a01]",0.0
"Above[a23,a02]",0.0
"Above[a23,a03]",0.0
"Above[a23,a04]",0.0
"Above[a23,a05]",0.0
"Above[a23,a06]",0.0
"Above[a23,a07]",0.0
"Above[a23,a08]",0.0
"Above[a23,a09]",0.0
"Above[a23,a10]",0.0
"Above[a23,a11]",0.0
"Above[a23,a12]",0.0
"Above[a23,a13]",0.0
"Above[a23,a14]",0.0
"Above[a23,a15]",0.0
"Above[a23,a16]",0.0
"Above[a23,a17]",0.0
"Above[a23,a18]",0.0
"Above[a23,a19]",0.0
"Above[a23,a20]",0.0
"Above[a23,a21]",0.0
"Above[a23,a22]",0.0
"Above[a23,a23]",0.0
"Above[a23,a24]",0.0
"Above[a23,a25]",0.0
"Above[a23,a26]",0.0
"Above[a23,a27]",0.0
"Above[a23,a28]",0.0
"Above[a23,a29]",0.0
"Above[a23,a30]",0.0
"Above[a23,a31]",0.0
"Above[a23,a32]",0.0
"Above[a23,a33]",0.0
"Above[a23,a34]",0.0
"Above[a23,a35]",0.0
"Above[a24,a01]",0.0
"Above[a24,a02]",0.0
"Above[a24,a03]",0.0
"Above[a24,a04]",0.0
"Above[a24,a05]",0.0
"Above[a24,a06]",0.0
"Above[a24,a07]",0.0
"Above[a24,a08]",0.0
"Above[a24,a09]",0.0
"Above[a24,a10]",1.0
"Above[a24,a11]",1.0
"Above[a24,a12]",0.0
"Above[a24,a13]",0.0
"Above[a24,a14]",0.0
"Above[a24,a15]",0.0
"Above[a24,a16]",0.0
"Above[a24,a17]",0.0
"Above[a24,a18]",0.0
"Above[a24,a19]",0.0
"Above[a24,a20]",0.0
"Above[a24,a21]",0.0
"Above[a24,a22]",0.0
"Above[a24,a23]",0.0
"Above[a24,a24]",0.0
"Above[a24,a25]",0.0
"Above[a24,a26]",0.0
"Above[a24,a27]",0.0
"Above[a24,a28]",0.0
"Above[a24,a29]",0.0
"Above[a24,a30]",0.0
"Above[a24,a31]",0.0
"Above[a24,a32]",0.0
"Above[a24,a33]",0.0
"Above[a24,a34]",0.0
"Above[a24,a35]",0.0
"Above[a25,a01]",0.0
"Above[a25,a02]",0.0
"Above[a25,a03]",0.0
"Above[a25,a04]",0.0
"Above[a25,a05]",0.0
"Above[a25,a06]",0.0
"Above[a25,a07]",0.0
"Above[a25,a08]",0.0
"Above[a25,a09]",0.0
"Above[a25,a10]",0.0
"Above[a25,a11]",0.0
"Above[a25,a12]",0.0
"Above[a25,a13]",0.0
"Above[a25,a14]",0.0
"Above[a25,a15]",0.0
"Above[a25,a16]",0.0
"Above[a25,a17]",0.0
"Above[a25,a18]",0.0
"Above[a25,a19]",0.0
"Above[a25,a20]",0.0
"Above[a25,a21]",0.0
"Above[a25,a22]",0.0
"Above[a25,a23]",0.0
"Above[a25,a24]",0.0
"Above[a25,a25]",0.0
"Above[a25,a26]",0.0
"Above[a25,a27]",0.0
"Above[a25,a28]",0.0
"Above[a25,a29]",0.0
"Above[a25,a30]",0.0
"Above[a25,a31]",0.0
"Above[a25,a32]",0.0
"Above[a25,a33]",0.0
"Above[a25,a34]",0.0
"Above[a25,a35]",0.0
"Above[a26,a01]",0.0
"Above[a26,a02]",0.0
"Above[a26,a03]",0.0
"Above[a26,a04]",0.0
"Above[a26,a05]",0.0
"Above[a26,a06]",0.0
"Above[a26,a07]",0.0
"Above[a26,a08]",0.0
"Above[a26,a09]",0.0
"Above[a26,a10]",0.0
"Above[a26,a11]",0.0
"Above[a26,a12]",-0.0
"Above[a26,a13]",0.0
"Above[a26,a14]",0.0
"Above[a26,a15]",0.0
"Above[a26,a16]",0.0
"Above[a26,a17]",0.0
"Above[a26,a18]",0.0
"Above[a26,a19]",0.0
"Above[a26,a20]",0.0
"Above[a26,a21]",0.0
"Above[a26,a22]",0.0
"Above[a26,a23]",0.0
"Above[a26,a24]",0.0
"Above[a26,a25]",0.0
"Above[a26,a26]",0.0
"Above[a26,a27]",0.0
"Above[a26,a28]",0.0
"Above[a26,a29]",0.0
"Above[a26,a30]",0.0
"Above[a26,a31]",0.0
"Above[a26,a32]",0.0
"Above[a26,a33]",0.0
"Above[a26,a34]",0.0
"Above[a26,a35]",0.0
"Above[a27,a01]",0.0
"Above[a27,a02]",0.0
"Above[a27,a03]",0.0
"Above[a27,a04]",0.0
"Above[a27,a05]",0.0
"Above[a27,a06]",0.0
"Above[a27,a07]",0.0
"Above[a27,a08]",0.0
"Above[a27,a09]",0.0
"Above[a27,a10]",0.0
"Above[a27,a11]",0.0
"Above[a27,a12]",0.0
"Above[a27,a13]",0.0
"Above[a27,a14]",0.0
"Above[a27,a15]",0.0
"Above[a27,a16]",-0.0
"Above[a27,a17]",0.0
"Above[a27,a18]",0.0
"Above[a27,a19]",0.0
"Above[a27,a20]",0.0
"Above[a27,a21]",0.0
"Above[a27,a22]",0.0
"Above[a27,a23]",0.0
"Above[a27,a24]",0.0
"Above[a27,a25]",0.0
"Above[a27,a26]",0.0
"Above[a27,a27]",0.0
"Above[a27,a28]",0.0
"Above[a27,a29]",0.0
"Above[a27,a30]",0.0
"Above[a27,a31]",0.0
"Above[a27,a32]",0.0
"Above[a27,a33]",0.0
"Above[a27,a34]",0.0
"Above[a27,a35]",0.0
"Above[a28,a01]",0.0
"Above[a28,a02]",0.0
"Above[a28,a03]",0.0
"Above[a28,a04]",0.0
"Above[a28,a05]",0.0
"Above[a28,a06]",0.0
"Above[a28,a07]",0.0
"Above[a28,a08]",0.0
"Above[a28,a09]",0.0
"Above[a28,a10]",0.0
"Above[a28,a11]",0.0
"Above[a28,a12]",0.0
"Above[a28,a13]",0.0
"Above[a28,a14]",0.0
"Above[a28,a15]",0.0
"Above[a28,a16]",0.0
"Above[a28,a17]",0.0
"Above[a28,a18]",0.0
"Above[a28,a19]",0.0
"Above[a28,a20]",0.0
"Above[a28,a21]",0.0
"Above[a28,a22]",0.0
"Above[a28,a23]",0.0
"Above[a28,a24]",0.0
"Above[a28,a25]",0.0
"Above[a28,a26]",0.0
"Above[a28,a27]",0.0
"Above[a28,a28]",0.0
"Above[a28,a29]",0.0
"Above[a28,a30]",0.0
"Above[a28,a31]",0.0
"Above[a28,a32]",0.0
"Above[a28,a33]",0.0
"Above[a28,a34]",0.0
"Above[a28,a35]",0.0
"Above[a29,a01]",0.0
"Above[a29,a02]",0.0
"Above[a29,a03]",0.0
"Above[a29,a04]",0.0
"Above[a29,a05]",0.0
"Above[a29,a06]",0.0
"Above[a29,a07]",0.0
"Above[a29,a08]",0.0
"Above[a29,a09]",0.0
"Above[a29,a10]",0.0
"Above[a29,a11]",0.0
"Above[a29,a12]",0.0
"Above[a29,a13]",0.0
"Above[a29,a14]",0.0
"Above[a29,a15]",0.0
"Above[a29,a16]",0.0
"Above[a29,a17]",0.0
"Above[a29,a18]",0.0
"Above[a29,a19]",0.0
"Above[a29,a20]",0.0
"Above[a29,a21]",0.0
"Above[a29,a22]",0.0
"Above[a29,a23]",0.0
"Above[a29,a24]",0.0
"Above[a29,a25]",0.0
"Above[a29,a26]",0.0
"Above[a29,a27]",0.0
"Above[a29,a28]",0.0
"Above[a29,a29]",0.0
"Above[a29,a30]",0.0
"Above[a29,a31]",0.0
"Above[a29,a32]",0.0
"Above[a29,a33]",0.0
"Above[a29,a34]",0.0
"Above[a29,a35]",0.0
"Above[a30,a01]",0.0
"Above[a30,a02]",0.0
"Above[a30,a03]",0.0
"Above[a30,a04]",0.0
"Above[a30,a05]",0.0
"Above[a30,a06]",0.0
"Above[a30,a07]",0.0
"Above[a30,a08]",0.0
"Above[a30,a09]",0.0
"Above[a30,a10]",0.0
"Above[a30,a11]",0.0
"Above[a30,a12]",0.0
"Above[a30,a13]",0.0
"Above[a30,a14]",0.0
"Above[a30,a15]",0.0
"Above[a30,a16]",0.0
"Above[a30,a17]",0.0
"Above[a30,a18]",0.0
"Above[a30,a19]",0.0
"Above[a30,a20]",0.0
"Above[a30,a21]",0.0
"Above[a30,a22]",0.0
"Above[a30,a23]",0.0
"Above[a30,a24]",0.0
"Above[a30,a25]",0.0
"Above[a30,a26]",0.0
"Above[a30,a27]",1.0
"Above[a30,a28]",0.0
"Above[a30,a29]",0.0
"Above[a30,a30]",0.0
"Above[a30,a31]",0.0
"Above[a30,a32]",0.0
"Above[a30,a33]",1.0
"Above[a30,a34]",0.0
"Above[a30,a35]",0.0
"Above[a31,a01]",0.0
"Above[a31,a02]",0.0
"Above[a31,a03]",0.0
"Above[a31,a04]",0.0
"Above[a31,a05]",0.0
"Above[a31,a06]",0.0
"Above[a31,a07]",0.0
"Above[a31,a08]",0.0
"Above[a31,a09]",0.0
"Above[a31,a10]",0.0
"Above[a31,a11]",0.0
"Above[a31,a12]",0.0
"Above[a31,a13]",0.0
"Above[a31,a14]",0.0
"Above[a31,a15]",0.0
"Above[a31,a16]",0.0
"Above[a31,a17]",0.0
"Above[a31,a18]",0.0
"Above[a31,a19]",0.0
"Above[a31,a20]",0.0
"Above[a31,a21]",0.0
"Above[a31,a22]",1.0
"Above[a31,a23]",0.0
"Above[a31,a24]",0.0
"Above[a31,a25]",0.0
"Above[a31,a26]",0.0
"Above[a31,a27]",0.0
"Above[a31,a28]",1.0
"Above[a31,a29]",0.0
"Above[a31,a30]",0.0
"Above[a31,a31]",0.0
"Above[a31,a32]",0.0
"Above[a31,a33]",0.0
"Above[a31,a34]",0.0
"Above[a31,a35]",0.0
"Above[a32,a01]",0.0
"Above[a32,a02]",0.0
"Above[a32,a03]",0.0
"Above[a32,a04]",0.0
"Above[a32,a05]",0.0
"Above[a32,a06]",0.0
"Above[a32,a07]",-0.0
"Above[a32,a08]",0.0
"Above[a32,a09]",0.0
"Above[a32,a10]",0.0
"Above[a32,a11]",0.0
"Above[a32,a12]",0.0
"Above[a32,a13]",0.0
"Above[a32,a14]",0.0
"Above[a32,a15]",0.0
"Above[a32,a16]",0.0
"Above[a32,a17]",0.0
"Above[a32,a18]",-0.0
"Above[a32,a19]",0.0
"Above[a32,a20]",0.0
"Above[a32,a21]",0.0
"Above[a32,a22]",0.0
"Above[a32,a23]",0.0
"Above[a32,a24]",0.0
"Above[a32,a25]",0.0
"Above[a32,a26]",0.0
"Above[a32,a27]",0.0
"Above[a32,a28]",0.0
"Above[a32,a29]",0.0
"Above[a32,a30]",0.0
"Above[a32,a31]",0.0
"Above[a32,a32]",0.0
"Above[a32,a33]",0.0
"Above[a32,a34]",0.0
"Above[a32,a35]",0.0
"Above[a33,a01]",0.0
"Above[a33,a02]",0.0
"Above[a33,a03]",0.0
"Above[a33,a04]",0.0
"Above[a33,a05]",0.0
"Above[a33,a06]",0.0
"Above[a33,a07]",0.0
"Above[a33,a08]",0.0
"Above[a33,a09]",0.0
"Above[a33,a10]",0.0
"Above[a33,a11]",0.0
"Above[a33,a12]",0.0
"Above[a33,a13]",0.0
"Above[a33,a14]",0.0
"Above[a33,a15]",0.0
"Above[a33,a16]",0.0
"Above[a33,a17]",0.0
"Above[a33,a18]",0.0
"Above[a33,a19]",0.0
"Above[a33,a20]",0.0
"Above[a33,a21]",0.0
"Above[a33,a22]",0.0
"Above[a33,a23]",0.0
"Above[a33,a24]",0.0
"Above[a33,a25]",0.0
"Above[a33,a26]",0.0
"Above[a33,a27]",0.0
"Above[a33,a28]",0.0
"Above[a33,a29]",0.0
"Above[a33,a30]",0.0
"Above[a33,a31]",0.0
"Above[a33,a32]",0.0
"Above[a33,a33]",0.0
"Above[a33,a34]",0.0
"Above[a33,a35]",0.0
"Above[a34,a01]",0.0
"Above[a34,a02]",0.0
"Above[a34,a03]",0.0
"Above[a34,a04]",0.0
"Above[a34,a05]",0.0
"Above[a34,a06]",0.0
"Above[a34,a07]",0.0
"Above[a34,a08]",0.0
"Above[a34,a09]",0.0
"Above[a34,a10]",0.0
"Above[a34,a11]",0.0
"Above[a34,a12]",0.0
"Above[a34,a13]",0.0
"Above[a34,a14]",0.0
"Above[a34,a15]",0.0
"Above[a34,a16]",0.0
"Above[a34,a17]",0.0
"Above[a34,a18]",0.0
"Above[a34,a19]",0.0
"Above[a34,a20]",0.0
"Above[a34,a21]",0.0
"Above[a34,a22]",0.0
"Above[a34,a23]",0.0
"Above[a34,a24]",0.0
"Above[a34,a25]",0.0
"Above[a34,a26]",0.0
"Above[a34,a27]",0.0
"Above[a34,a28]",0.0
"Above[a34,a29]",0.0
"Above[a34,a30]",0.0
"Above[a34,a31]",0.0
"Above[a34,a32]",0.0
"Above[a34,a33]",0.0
"Above[a34,a34]",0.0
"Above[a34,a35]",0.0
"Above[a35,a01]",0.0
"Above[a35,a02]",0.0
"Above[a35,a03]",0.0
"Above[a35,a04]",0.0
"Above[a35,a05]",0.0
"Above[a35,a06]",0.0
"Above[a35,a07]",0.0
"Above[a35,a08]",0.0
"Above[a35,a09]",0.0
"Above[a35,a10]",0.0
"Above[a35,a11]",0.0
"Above[a35,a12]",0.0
"Above[a35,a13]",0.0
"Above[a35,a14]",0.0
"Above[a35,a15]",0.0
"Above[a35,a16]",0.0
"Above[a35,a17]",0.0
"Above[a35,a18]",0.0
"Above[a35,a19]",0.0
"Above[a35,a20]",0.0
"Above[a35,a21]",0.0
"Above[a35,a22]",0.0
"Above[a35,a23]",0.0
"Above[a35,a24]",0.0
"Above[a35,a25]",1.0
"Above[a35,a26]",0.0
"Above[a35,a27]",0.0
"Above[a35,a28]",0.0
"Above[a35,a29]",0.0
"Above[a35,a30]",0.0
"Above[a35,a31]",0.0
"Above[a35,a32]",0.0
"Above[a35,a33]",0.0
"Above[a35,a34]",0.0
"Above[a35,a35]",0.0
"OutIn[a01,a01]",0.0
"OutIn[a01,a02]",0.0
"OutIn[a01,a03]",0.0
"OutIn[a01,a04]",0.0
"OutIn[a01,a05]",1.0
"OutIn[a01,a06]",1.0
"OutIn[a01,a07]",1.0
"OutIn[a01,a08]",1.0
"OutIn[a01,a09]",1.0
"OutIn[a01,a10]",1.0
"OutIn[a01,a11]",1.0
"OutIn[a01,a12]",1.0
"OutIn[a01,a13]",1.0
"OutIn[a01,a14]",1.0
"OutIn[a01,a15]",0.0
"OutIn[a01,a16]",1.0
"OutIn[a01,a17]",1.0
"OutIn[a01,a18]",1.0
"OutIn[a01,a19]",1.0
"OutIn[a01,a20]",1.0
"OutIn[a01,a21]",0.0
"OutIn[a01,a22]",0.0
"OutIn[a01,a23]",1.0
"OutIn[a01,a24]",1.0
"OutIn[a01,a25]",1.0
"OutIn[a01,a26]",1.0
"OutIn[a01,a27]",1.0
"OutIn[a01,a28]",0.0
"OutIn[a01,a29]",1.0
"OutIn[a01,a30]",1.0
"OutIn[a01,a31]",0.0
"OutIn[a01,a32]",1.0
"OutIn[a01,a33]",1.0
"OutIn[a01,a34]",1.0
"OutIn[a01,a35]",1.0
"OutIn[a02,a01]",0.0
"OutIn[a02,a02]",0.0
"OutIn[a02,a03]",0.0
"OutIn[a02,a04]",0.0
"OutIn[a02,a05]",1.0
"OutIn[a02,a06]",1.0
"OutIn[a02,a07]",1.0
"OutIn[a02,a08]",1.0
"OutIn[a02,a09]",1.0
"OutIn[a02,a10]",1.0
"OutIn[a02,a11]",1.0
"OutIn[a02,a12]",1.0
"OutIn[a02,a13]",1.0
"OutIn[a02,a14]",1.0
"OutIn[a02,a15]",1.0
"OutIn[a02,a16]",1.0
"OutIn[a02,a17]",1.0
"OutIn[a02,a18]",1.0
"OutIn[a02,a19]",1.0
"OutIn[a02,a20]",1.0
"OutIn[a02,a21]",1.0
"OutIn[a02,a22]",0.0
"OutIn[a02,a23]",1.0
"OutIn[a02,a24]",1.0
"OutIn[a02,a25]",1.0
"OutIn[a02,a26]",1.0
"OutIn[a02,a27]",1.0
"OutIn[a02,a28]",0.0
"OutIn[a02,a29]",1.0
"OutIn[a02,a30]",1.0
"OutIn[a02,a31]",0.0
"OutIn[a02,a32]",1.0
"OutIn[a02,a33]",1.0
"OutIn[a02,a34]",1.0
"OutIn[a02,a35]",1.0
"OutIn[a03,a01]",0.0
"OutIn[a03,a02]",0.0
"OutIn[a03,a03]",0.0
"OutIn[a03,a04]",0.0
"OutIn[a03,a05]",1.0
"OutIn[a03,a06]",1.0
"OutIn[a03,a07]",1.0
"OutIn[a03,a08]",1.0
"OutIn[a03,a09]",1.0
"OutIn[a03,a10]",1.0
"OutIn[a03,a11]",1.0
"OutIn[a03,a12]",1.0
"OutIn[a03,a13]",1.0
"OutIn[a03,a14]",1.0
"OutIn[a03,a15]",1.0
"OutIn[a03,a16]",1.0
"OutIn[a03,a17]",1.0
"OutIn[a03,a18]",1.0
"OutIn[a03,a19]",1.0
"OutIn[a03,a20]",1.0
"OutIn[a03,a21]",1.0
"OutIn[a03,a22]",1.0
"OutIn[a03,a23]",1.0
"OutIn[a03,a24]",1.0
"OutIn[a03,a25]",1.0
"OutIn[a03,a26]",1.0
"OutIn[a03,a27]",1.0
"OutIn[a03,a28]",1.0
"OutIn[a03,a29]",1.0
"OutIn[a03,a30]",1.0
"OutIn[a03,a31]",1.0
"OutIn[a03,a32]",1.0
"OutIn[a03,a33]",1.0
"OutIn[a03,a34]",1.0
"OutIn[a03,a35]",1.0
"OutIn[a04,a01]",0.0
"OutIn[a04,a02]",0.0
"OutIn[a04,a03]",0.0
"OutIn[a04,a04]",0.0
"OutIn[a04,a05]",1.0
"OutIn[a04,a06]",1.0
"OutIn[a04,a07]",1.0
"OutIn[a04,a08]",1.0
"OutIn[a04,a09]",1.0
"OutIn[a04,a10]",1.0
"OutIn[a04,a11]",1.0
"OutIn[a04,a12]",1.0
"OutIn[a04,a13]",1.0
"OutIn[a04,a14]",1.0
"OutIn[a04,a15]",1.0
"OutIn[a04,a16]",1.0
